bar,mouse_x,mouse_y,cat_x,cat_y,vision_slice,brain_energy,output_energy,output_action,move_dist
86,50,50,0,0,4,0,1,4,1
87,50,50,0,0,4,0,1,4,1
88,50,50,0,0,4,0,1,4,1
89,50,50,0,0,4,0,1,4,1
90,50,50,0,0,4,0,1,4,1
91,50,50,0,0,4,0,1,4,1
92,50,50,0,0,4,0,1,4,1
93,50,50,0,0,4,0,1,4,1
94,50,50,0,0,0,1,0,0,0
95,50,50,0,0,1,0,2,1,1
96,50,50,0,0,4,0,1,4,1
97,50,50,0,0,4,0,1,4,1
98,50,50,0,0,0,1,0,0,0
99,50,50,0,0,1,0,2,1,1
100,50,50,0,0,4,0,1,4,1
101,50,50,0,0,4,0,1,4,1
102,50,50,0,0,1,0,1,1,1
103,50,50,0,0,4,0,1,4,1
104,50,50,0,0,1,0,1,1,1
105,50,50,0,0,1,0,1,1,1
106,50,50,0,0,0,1,0,0,0
107,50,50,0,0,1,1,1,1,1
108,50,50,0,0,1,1,1,1,1
109,50,50,0,0,2,1,1,2,1
110,50,50,5,0,5,1,1,5,1
111,50,50,0,0,1,1,1,1,1
112,50,50,0,0,2,1,1,2,1
113,50,50,0,0,1,1,1,1,1
114,50,50,0,0,1,0,2,1,1
115,50,50,0,0,1,0,1,1,1
116,50,50,0,0,1,0,1,1,1
117,50,50,0,0,1,0,1,1,1
118,50,50,0,0,1,0,1,1,1
119,50,50,0,0,0,1,0,0,0
120,50,50,0,0,1,0,2,1,2
121,50,50,0,0,1,0,1,1,1
122,50,50,0,0,4,0,1,4,1
123,50,50,0,0,1,0,1,1,1
124,50,50,0,0,1,0,1,1,1
125,50,50,0,0,1,0,1,1,1
126,50,50,0,0,0,1,0,0,0
127,50,50,0,0,1,1,1,1,1
128,50,50,0,0,1,0,2,1,2
129,50,50,0,0,1,0,1,1,1
130,50,50,5,0,3,0,1,3,1
131,50,50,10,0,3,0,1,3,1
132,50,50,15,0,3,0,1,3,1
133,50,50,20,0,3,0,1,3,1
134,50,50,25,0,3,0,1,3,1
135,50,50,30,0,3,0,1,3,1
136,50,50,35,0,3,0,1,3,1
137,50,50,40,0,3,0,1,3,1
138,50,50,45,0,3,0,1,3,1
139,50,50,50,0,3,0,1,3,1
140,50,50,50,0,0,1,0,0,0
141,50,50,50,0,2,1,1,2,1
142,50,50,55,0,3,1,1,3,1
143,50,50,60,0,3,1,1,3,1
144,50,50,50,0,1,0,2,1,2
145,50,50,50,0,0,1,0,0,0
146,50,50,60,0,3,0,2,3,2
147,50,50,60,0,0,1,0,0,0
148,50,50,65,0,3,0,2,3,1
149,50,50,65,0,0,1,0,0,0
150,50,50,60,0,4,1,1,4,1
151,50,50,55,0,4,1,1,4,1
152,50,50,50,0,4,1,1,4,1
153,50,50,40,0,4,0,2,4,2
154,50,50,45,0,3,0,1,3,1
155,50,50,50,0,3,0,1,3,1
156,50,50,50,0,2,0,1,2,1
157,50,50,50,0,2,0,1,2,1
158,50,50,45,0,4,0,1,4,1
159,50,50,40,0,1,0,1,1,1
160,50,50,35,0,4,0,1,4,1
161,50,50,40,0,3,0,1,3,1
162,50,50,35,5,6,0,1,6,1
163,50,50,40,0,3,0,1,3,1
164,50,50,45,0,3,0,1,3,1
165,50,50,50,0,3,0,1,3,1
166,50,50,50,0,2,0,1,2,1
167,50,50,50,0,2,0,1,2,1
168,50,50,45,5,6,0,1,6,1
169,50,50,50,0,3,0,1,3,1
170,50,50,55,5,8,0,1,8,1
171,50,50,60,10,8,0,1,8,1
172,50,50,65,15,8,0,1,8,1
173,50,50,70,20,8,0,1,8,1
174,50,50,75,25,8,0,1,8,1
175,50,50,80,20,3,0,1,3,1
176,50,50,80,20,0,1,0,0,0
177,50,50,85,15,3,0,2,3,1
178,50,50,90,20,8,0,1,8,1
179,50,50,95,25,8,0,1,8,1
180,50,50,95,25,0,1,0,0,0
181,50,50,90,25,4,0,2,4,1
182,50,50,95,30,8,0,1,8,1
183,50,50,95,30,0,1,0,0,0
184,50,50,100,40,8,0,2,8,2
185,50,50,100,45,8,0,1,8,1
186,50,50,100,50,8,0,1,8,1
187,50,50,100,50,0,1,0,0,0
188,50,50,100,50,0,1,0,0,0
189,50,50,100,50,0,1,0,0,0
190,50,50,100,45,2,0,2,2,1
191,50,50,100,45,5,0,1,5,1
192,50,50,100,50,8,0,1,8,1
193,50,50,100,50,0,1,0,0,0
194,50,50,100,45,2,1,1,2,1
195,50,50,100,40,2,0,2,2,1
196,50,50,100,45,8,0,1,8,1
197,50,50,100,40,2,0,1,2,1
198,50,50,100,40,0,1,0,0,0
199,50,50,100,45,8,1,1,8,1
200,50,50,100,40,2,0,2,2,1
201,50,50,100,40,0,1,0,0,0
202,50,50,100,35,2,1,1,2,1
203,50,50,95,30,1,1,1,1,1
204,50,50,90,30,4,1,1,4,1
205,50,50,85,25,1,1,1,1,1
206,50,50,80,20,1,1,1,1,1
207,50,50,70,20,4,0,2,4,2
208,50,50,65,15,1,0,1,1,1
209,50,50,60,10,1,0,1,1,1
210,50,50,55,15,6,0,1,6,1
211,50,50,55,15,0,1,0,0,0
212,50,50,50,10,1,0,2,1,1
213,50,50,50,10,0,1,0,0,0
214,50,50,45,15,6,0,2,6,1
215,50,50,40,15,4,0,1,4,1
216,50,50,35,20,6,0,1,6,1
217,50,50,30,25,6,0,1,6,1
218,50,50,25,20,1,0,1,1,1
219,50,50,20,15,1,0,1,1,1
220,50,50,15,20,6,0,1,6,1
221,50,50,10,15,1,0,1,1,1
222,50,50,5,10,1,0,1,1,1
223,50,50,5,10,0,1,0,0,0
224,50,50,0,0,1,0,2,1,2
225,50,50,0,0,2,0,1,2,1
226,50,50,0,0,0,1,0,0,0
227,50,50,0,0,1,0,2,1,1
228,50,50,5,0,5,0,1,5,1
229,50,50,10,0,5,0,1,5,1
230,50,50,5,0,1,0,1,1,1
231,50,50,0,0,1,0,1,1,1
232,50,50,0,0,1,0,1,1,1
233,50,50,0,0,4,0,1,4,1
234,50,50,0,0,1,0,1,1,1
235,50,50,0,0,4,0,1,4,1
236,50,50,0,0,0,1,0,0,0
237,50,50,0,0,1,0,2,1,1
238,50,50,0,0,4,0,1,4,1
239,50,50,0,0,1,0,1,1,1
240,50,50,0,0,0,1,0,0,0
241,50,50,0,0,2,0,2,2,2
242,50,50,0,0,1,0,1,1,1
243,50,50,0,0,1,0,1,1,1
244,50,50,0,0,1,0,1,1,1
245,50,50,0,0,1,0,1,1,1
246,50,50,0,0,1,0,1,1,1
247,50,50,0,0,1,0,1,1,1
248,50,50,0,0,1,0,1,1,1
249,50,50,0,0,1,0,1,1,1
250,50,50,0,0,1,0,1,1,1
251,50,50,0,0,1,0,1,1,1
252,50,50,0,0,4,0,1,4,1
253,50,50,0,0,2,0,1,2,1
254,50,50,5,0,5,0,1,5,1
255,50,50,10,0,5,0,1,5,1
256,50,50,15,0,5,0,1,5,1
257,50,50,20,0,5,0,1,5,1
258,50,50,25,0,5,0,1,5,1
259,50,50,30,0,5,0,1,5,1
260,50,50,35,0,5,0,1,5,1
261,50,50,40,0,5,0,1,5,1
262,50,50,45,0,5,0,1,5,1
263,50,50,50,0,5,0,1,5,1
264,50,50,50,0,0,1,0,0,0
265,50,50,50,0,2,0,2,2,1
266,50,50,50,0,0,1,0,0,0
267,50,50,55,0,5,1,1,5,1
268,50,50,60,0,5,1,1,5,1
269,50,50,70,0,5,0,2,5,2
270,50,50,75,0,5,0,1,5,1
271,50,50,80,0,5,0,1,5,1
272,50,50,85,0,5,0,1,5,1
273,50,50,90,0,5,0,1,5,1
274,50,50,95,0,5,0,1,5,1
275,50,50,100,0,5,0,1,5,1
276,50,50,100,0,0,1,0,0,0
277,50,50,100,0,5,1,1,5,1
278,50,50,100,0,5,1,1,5,1
279,50,50,95,0,1,1,1,1,1
280,50,50,100,0,5,0,2,5,2
281,50,50,100,0,2,0,1,2,1
282,50,50,100,0,2,0,1,2,1
283,50,50,100,0,0,1,0,0,0
284,50,50,100,0,5,1,1,5,1
285,50,50,100,0,2,0,2,2,1
286,50,50,100,0,0,1,0,0,0
287,50,50,95,0,4,0,2,4,1
288,50,50,95,0,2,0,1,2,1
289,50,50,95,0,2,0,1,2,1
290,50,50,95,0,2,0,1,2,1
291,50,50,95,0,2,0,1,2,1
292,50,50,95,0,0,1,0,0,0
293,50,50,95,0,2,0,2,2,2
294,50,50,95,0,2,0,1,2,1
295,50,50,95,0,2,0,1,2,1
296,50,50,90,0,1,0,1,1,1
297,50,50,85,0,1,0,1,1,1
298,50,50,80,0,1,0,1,1,1
299,50,50,75,0,1,0,1,1,1
300,50,50,70,0,1,0,1,1,1
301,50,50,65,0,1,0,1,1,1
302,50,50,60,0,1,0,1,1,1
303,50,50,55,0,1,0,1,1,1
304,50,50,50,0,1,0,1,1,1
305,50,50,45,0,1,0,1,1,1
306,50,50,40,0,1,0,1,1,1
307,50,50,35,0,1,0,1,1,1
308,50,50,30,0,1,0,1,1,1
309,50,50,25,0,1,0,1,1,1
310,50,50,20,0,1,0,1,1,1
311,50,50,15,0,1,0,1,1,1
312,50,50,10,0,1,0,1,1,1
313,50,50,5,0,1,0,1,1,1
314,50,50,0,0,1,0,1,1,1
315,50,50,0,0,1,0,1,1,1
316,50,50,0,0,1,0,1,1,1
317,50,50,0,0,1,0,1,1,1
318,50,50,0,0,1,0,1,1,1
319,50,50,0,0,1,0,1,1,1
320,50,50,0,0,1,0,1,1,1
321,50,50,0,0,1,0,1,1,1
322,50,50,0,0,1,0,1,1,1
323,50,50,0,0,1,0,1,1,1
324,50,50,0,0,1,0,1,1,1
325,50,50,0,0,0,1,0,0,0
326,50,50,0,0,1,1,1,1,1
327,50,50,0,0,1,0,2,1,2
328,50,50,0,0,0,1,0,0,0
329,50,50,0,0,2,1,1,2,1
330,50,50,0,0,2,1,1,2,1
331,50,50,5,0,3,1,1,3,1
332,50,50,5,0,0,2,0,0,0
333,50,50,5,0,0,3,0,0,0
334,50,50,5,0,0,4,0,0,0
335,50,50,5,0,0,5,0,0,0
336,50,50,0,0,1,4,2,1,2
337,50,50,0,0,1,1,4,1,2
338,50,50,0,0,1,1,1,1,1
339,50,50,0,0,1,0,2,1,2
340,50,50,0,0,1,0,1,1,1
341,50,50,0,0,0,1,0,0,0
342,50,50,0,0,1,1,1,1,1
343,50,50,0,0,0,2,0,0,0
344,50,50,0,0,1,2,1,1,1
345,50,50,0,0,1,1,2,1,2
346,50,50,0,0,1,0,2,1,1
347,50,50,0,0,1,0,1,1,1
348,50,50,0,0,2,0,1,2,1
349,50,50,0,0,0,1,0,0,0
350,50,50,0,0,1,1,1,1,1
351,50,50,0,0,1,0,2,1,1
352,50,50,0,0,0,1,0,0,0
353,50,50,10,0,3,0,2,3,2
354,50,50,15,0,3,0,1,3,1
355,50,50,20,0,3,0,1,3,1
356,50,50,25,0,3,0,1,3,1
357,50,50,30,0,3,0,1,3,1
358,50,50,35,0,3,0,1,3,1
359,50,50,40,0,3,0,1,3,1
360,50,50,45,0,3,0,1,3,1
361,50,50,50,0,3,0,1,3,1
362,50,50,50,0,0,1,0,0,0
363,50,50,50,0,0,2,0,0,0
364,50,50,50,0,0,3,0,0,0
365,50,50,50,0,2,2,2,2,1
366,50,50,50,5,7,1,2,7,1
367,50,50,50,5,0,2,0,0,0
368,50,50,50,15,7,1,2,7,2
369,50,50,50,15,0,2,0,0,0
370,50,50,50,20,7,2,1,7,1
371,50,50,50,20,0,3,0,0,0
372,50,50,55,15,3,3,1,3,1
373,50,50,65,15,5,2,2,5,2
374,50,50,70,15,5,2,1,5,1
375,50,50,75,10,3,2,1,3,1
376,50,50,75,10,0,3,0,0,0
377,50,50,80,5,3,3,1,3,1
378,50,50,85,0,3,3,1,3,1
379,50,50,90,0,3,3,1,3,1
380,50,50,95,0,5,3,1,5,1
381,50,50,95,0,0,4,0,0,0
382,50,50,100,0,3,4,1,3,1
383,50,50,100,0,5,4,1,5,1
384,50,50,100,0,3,4,1,3,1
385,50,50,100,0,2,4,1,2,1
386,50,50,100,0,2,4,1,2,1
387,50,50,100,0,3,4,1,3,1
388,50,50,100,0,2,4,1,2,1
389,50,50,100,0,0,5,0,0,0
390,50,50,100,0,2,5,1,2,1
391,50,50,100,0,3,5,1,3,1
392,50,50,100,0,3,5,1,3,1
393,50,50,95,5,6,5,1,6,1
394,50,50,90,10,6,5,1,6,1
395,50,50,95,5,3,5,1,3,1
396,50,50,100,0,3,5,1,3,1
397,50,50,100,0,3,5,1,3,1
398,50,50,100,0,0,6,0,0,0
399,50,50,95,0,1,6,1,1,1
400,50,50,100,0,3,5,2,3,2
401,50,50,100,0,3,5,1,3,1
402,50,50,95,5,6,5,1,6,1
403,50,50,90,10,6,5,1,6,1
404,50,50,85,15,6,5,1,6,1
405,50,50,90,15,5,5,1,5,1
406,50,50,85,20,6,5,1,6,1
407,50,50,80,20,4,5,1,4,1
408,50,50,75,25,6,5,1,6,1
409,50,50,70,30,6,5,1,6,1
410,50,50,65,35,6,5,1,6,1
411,50,50,60,40,6,5,1,6,1
412,50,50,55,45,6,5,1,6,1
413,50,50,50,50,6,5,1,6,1
