bar,mouse_x,mouse_y,cat_x,cat_y,vision_slice,brain_energy,output_energy,output_action,move_dist
2987,43,100,100,5,0,24,0,0,0
2988,41,4,100,5,0,24,0,0,0
2989,36,5,100,5,0,24,0,0,0
2990,35,0,100,5,0,24,0,0,0
2991,39,3,100,5,0,24,0,0,0
2992,35,100,100,5,0,24,0,0,0
2993,32,96,100,5,0,24,0,0,0
2994,27,96,100,5,0,25,0,0,0
2995,31,93,100,5,0,26,0,0,0
2996,32,88,100,5,0,26,0,0,0
2997,33,93,100,10,8,25,1,8,1
2998,38,95,100,10,0,25,0,0,0
2999,33,97,100,10,0,25,0,0,0
3000,38,95,100,10,0,25,0,0,0
3001,42,98,100,10,0,25,0,0,0
3002,39,94,100,10,0,25,0,0,0
3003,44,93,100,10,0,25,0,0,0
3004,47,97,100,10,0,25,0,0,0
3005,44,1,100,10,0,25,0,0,0
3006,40,4,100,10,0,25,0,0,0
3007,44,6,100,10,0,25,0,0,0
3008,49,7,100,10,0,25,0,0,0
3009,45,5,100,15,7,24,1,7,1
3010,42,8,90,25,6,18,6,6,2
3011,45,5,90,35,7,13,5,7,2
3012,48,1,80,45,6,11,3,6,2
3013,43,0,75,50,6,10,2,6,1
3014,42,95,75,55,7,10,1,7,1
3015,45,91,75,65,7,9,2,7,2
3016,46,96,75,70,7,9,1,7,1
3017,50,93,75,70,0,10,0,0,0
3018,51,88,75,80,7,9,2,7,2
3019,56,86,75,85,7,9,1,7,1
3020,60,89,75,90,7,9,1,7,1
3021,63,93,75,95,7,9,1,7,1
3022,58,94,75,100,7,9,1,7,1
3023,59,99,75,100,7,9,1,7,1
3024,57,95,75,100,7,9,1,7,1
3025,52,97,75,100,7,9,1,7,1
3026,48,94,75,100,7,9,1,7,1
3027,53,93,75,100,7,9,1,7,1
3028,57,91,75,100,7,9,1,7,1
3029,54,87,75,100,7,9,1,7,1
3030,52,82,75,100,7,9,1,7,1
3031,48,80,75,100,7,9,1,7,1
3032,45,84,75,100,7,9,1,7,1
3033,43,89,75,100,7,9,1,7,1
3034,40,85,75,100,7,9,1,7,1
3035,36,84,75,100,7,9,1,7,1
3036,39,81,75,100,7,9,1,7,1
3037,43,77,75,100,7,9,1,7,1
3038,39,73,75,100,7,9,1,7,1
3039,38,78,75,100,7,9,1,7,1
3040,41,74,75,100,7,9,1,7,1
3041,44,77,75,100,7,9,1,7,1
3042,49,78,75,100,7,9,1,7,1
3043,45,81,75,100,7,9,1,7,1
3044,50,83,75,100,7,9,1,7,1
3045,51,78,75,100,7,9,1,7,1
3046,55,76,75,100,7,9,1,7,1
3047,53,80,75,100,7,9,1,7,1
3048,55,76,75,100,7,9,1,7,1
3049,55,81,75,100,7,9,1,7,1
3050,50,82,75,100,7,9,1,7,1
3051,55,83,75,100,7,9,1,7,1
3052,58,87,75,100,7,9,1,7,1
3053,59,92,75,100,7,9,1,7,1
3054,55,88,75,100,7,9,1,7,1
3055,60,87,75,100,7,9,1,7,1
3056,64,90,75,100,7,9,1,7,1
3057,68,93,75,100,7,9,1,7,1
3058,66,88,75,100,7,9,1,7,1
3059,65,93,75,100,7,9,1,7,1
3060,65,98,75,100,7,9,1,7,1
3061,70,99,75,100,7,9,1,7,1
3062,66,96,75,100,7,9,1,7,1
3063,61,96,75,100,7,9,1,7,1
3064,60,91,75,100,7,9,1,7,1
3065,65,92,75,100,7,9,1,7,1
3066,67,97,75,100,7,9,1,7,1
3067,72,96,75,100,7,9,1,7,1
3068,69,1,75,100,7,9,1,7,1
3069,65,3,75,100,7,9,1,7,1
3070,67,98,75,100,7,9,1,7,1
3071,62,100,75,100,7,9,1,7,1
3072,57,98,75,100,7,9,1,7,1
3073,53,96,75,100,7,9,1,7,1
3074,48,97,75,100,7,9,1,7,1
3075,43,95,75,100,7,9,1,7,1
3076,39,97,75,100,7,9,1,7,1
3077,42,1,75,100,7,9,1,7,1
3078,37,100,75,100,7,9,1,7,1
3079,42,98,75,100,7,9,1,7,1
3080,46,1,75,100,7,9,1,7,1
3081,50,98,75,100,7,9,1,7,1
3082,48,3,75,100,7,9,1,7,1
3083,43,5,75,100,7,9,1,7,1
3084,43,100,75,100,7,9,1,7,1
3085,45,5,75,100,7,9,1,7,1
3086,44,100,75,100,7,9,1,7,1
3087,41,95,75,100,7,9,1,7,1
3088,39,91,75,100,7,9,1,7,1
3089,35,94,75,100,7,9,1,7,1
3090,31,97,75,100,7,9,1,7,1
3091,30,92,75,100,7,9,1,7,1
3092,34,89,75,100,7,9,1,7,1
3093,36,84,75,100,7,9,1,7,1
3094,34,80,75,100,7,9,1,7,1
3095,29,81,75,100,7,9,1,7,1
3096,24,79,75,100,7,9,1,7,1
3097,28,82,75,100,7,9,1,7,1
3098,31,78,75,100,7,9,1,7,1
3099,35,76,75,100,7,9,1,7,1
3100,36,81,75,100,7,9,1,7,1
3101,40,78,75,100,7,9,1,7,1
3102,39,73,75,100,7,9,1,7,1
3103,38,68,75,100,7,9,1,7,1
3104,34,65,75,100,7,9,1,7,1
3105,31,61,75,100,7,9,1,7,1
3106,26,61,75,100,7,9,1,7,1
3107,31,60,75,100,7,9,1,7,1
3108,36,59,75,100,7,9,1,7,1
3109,38,63,75,100,7,9,1,7,1
3110,36,68,75,100,7,9,1,7,1
3111,37,73,75,100,7,9,1,7,1
3112,33,75,75,100,7,9,1,7,1
3113,29,78,75,100,7,9,1,7,1
3114,29,83,75,100,7,9,1,7,1
3115,25,80,75,100,7,9,1,7,1
3116,26,85,75,100,7,9,1,7,1
3117,26,90,75,100,7,9,1,7,1
3118,28,95,75,100,7,9,1,7,1
3119,23,97,75,100,7,9,1,7,1
3120,22,2,75,100,7,9,1,7,1
3121,19,6,75,100,7,9,1,7,1
3122,14,6,75,100,7,9,1,7,1
3123,14,1,75,100,7,9,1,7,1
3124,13,5,75,100,7,9,1,7,1
3125,17,8,75,100,7,9,1,7,1
3126,15,13,75,100,7,9,1,7,1
3127,12,17,75,100,7,9,1,7,1
3128,8,15,75,100,7,9,1,7,1
3129,11,12,75,100,7,9,1,7,1
3130,10,17,75,100,7,9,1,7,1
3131,10,22,75,100,7,9,1,7,1
3132,14,19,75,100,7,9,1,7,1
3133,16,14,75,100,7,9,1,7,1
3134,14,9,75,100,7,9,1,7,1
3135,19,11,75,100,7,9,1,7,1
3136,24,11,75,100,0,10,0,0,0
3137,24,16,75,100,7,10,1,7,1
3138,23,21,75,100,7,10,1,7,1
3139,27,23,75,100,7,10,1,7,1
3140,26,18,75,100,7,10,1,7,1
3141,21,17,75,100,7,10,1,7,1
3142,17,21,75,100,7,10,1,7,1
3143,12,20,75,100,7,10,1,7,1
3144,17,22,75,100,7,10,1,7,1
3145,19,18,75,100,7,10,1,7,1
3146,14,18,75,100,7,10,1,7,1
3147,19,16,75,100,7,10,1,7,1
3148,24,17,75,100,7,10,1,7,1
3149,28,15,75,100,7,10,1,7,1
3150,24,18,75,100,7,10,1,7,1
3151,19,16,75,100,7,10,1,7,1
3152,24,14,75,100,7,10,1,7,1
3153,24,19,75,100,7,10,1,7,1
3154,21,22,75,100,7,10,1,7,1
3155,20,27,75,100,7,10,1,7,1
3156,22,32,75,100,7,10,1,7,1
3157,27,34,75,100,7,10,1,7,1
3158,31,36,75,100,7,10,1,7,1
3159,26,37,75,100,7,10,1,7,1
3160,29,41,75,100,7,10,1,7,1
3161,29,46,75,100,7,10,1,7,1
3162,28,41,75,100,7,10,1,7,1
3163,23,41,75,100,7,10,1,7,1
3164,18,42,75,100,7,10,1,7,1
3165,21,46,75,100,7,10,1,7,1
3166,22,51,75,100,7,10,1,7,1
3167,20,56,75,100,7,10,1,7,1
3168,15,55,75,100,7,10,1,7,1
3169,14,50,75,100,7,10,1,7,1
3170,16,55,75,100,7,10,1,7,1
3171,13,50,75,100,7,10,1,7,1
3172,9,48,75,100,7,10,1,7,1
3173,4,47,75,100,7,10,1,7,1
3174,9,49,75,100,7,10,1,7,1
3175,9,44,75,100,7,10,1,7,1
3176,11,48,75,100,7,10,1,7,1
3177,15,51,75,100,7,10,1,7,1
3178,19,55,75,100,7,10,1,7,1
3179,22,51,75,100,7,10,1,7,1
3180,25,47,75,100,7,10,1,7,1
3181,24,42,75,100,7,10,1,7,1
3182,19,42,75,100,7,10,1,7,1
3183,14,43,75,100,7,10,1,7,1
3184,10,46,75,100,7,10,1,7,1
3185,11,51,75,100,7,10,1,7,1
3186,6,52,75,100,7,10,1,7,1
3187,3,56,75,100,7,10,1,7,1
3188,5,61,75,100,7,10,1,7,1
3189,7,65,75,100,7,10,1,7,1
3190,12,65,75,100,7,10,1,7,1
3191,12,60,75,100,7,10,1,7,1
3192,14,65,75,100,7,10,1,7,1
3193,11,69,75,100,7,10,1,7,1
3194,9,74,75,100,7,10,1,7,1
3195,9,69,75,100,7,10,1,7,1
3196,10,64,75,100,7,10,1,7,1
3197,15,64,75,100,7,10,1,7,1
3198,13,60,75,100,7,10,1,7,1
3199,12,64,75,100,7,10,1,7,1
3200,17,64,75,100,7,10,1,7,1
3201,12,62,75,100,7,10,1,7,1
3202,17,63,75,100,7,10,1,7,1
3203,22,64,75,100,7,10,1,7,1
3204,20,60,75,100,7,10,1,7,1
3205,15,59,75,100,7,10,1,7,1
3206,12,55,75,100,7,10,1,7,1
3207,10,51,75,100,7,10,1,7,1
3208,11,46,75,100,7,10,1,7,1
3209,11,41,75,100,7,10,1,7,1
3210,11,36,75,100,7,10,1,7,1
3211,13,41,75,100,7,10,1,7,1
3212,9,43,75,100,7,10,1,7,1
3213,6,48,75,100,7,10,1,7,1
3214,6,53,75,100,7,10,1,7,1
3215,4,57,75,100,7,10,1,7,1
3216,7,53,75,100,7,10,1,7,1
3217,2,52,75,100,7,10,1,7,1
3218,1,47,75,100,7,10,1,7,1
3219,1,42,75,100,7,10,1,7,1
3220,99,38,75,100,0,11,0,0,0
3221,94,37,75,100,0,12,0,0,0
3222,96,41,75,100,0,13,0,0,0
3223,94,37,75,100,7,13,1,7,1
3224,91,40,75,100,7,13,1,7,1
3225,86,41,75,100,7,12,2,7,2
3226,81,39,75,100,7,12,1,7,1
3227,80,44,75,100,7,12,1,7,1
3228,85,43,75,100,7,12,1,7,1
3229,86,38,75,100,7,11,2,7,2
3230,91,38,75,100,7,11,1,7,1
3231,96,36,75,100,0,12,0,0,0
3232,93,40,75,100,7,12,1,7,1
3233,98,43,75,100,7,12,1,7,1
3234,93,42,75,100,7,11,2,7,2
3235,97,44,75,100,7,10,2,7,2
3236,1,41,75,100,0,11,0,0,0
3237,98,38,75,100,7,11,1,7,1
3238,99,43,75,100,7,11,1,7,1
3239,1,38,75,100,7,11,1,7,1
3240,1,33,75,100,7,11,1,7,1
3241,3,28,75,100,0,12,0,0,0
3242,6,25,75,100,7,12,1,7,1
3243,1,25,75,100,7,12,1,7,1
3244,98,21,75,100,7,12,1,7,1
3245,96,26,75,100,7,11,2,7,2
3246,92,28,75,100,7,11,1,7,1
3247,91,23,75,100,7,10,2,7,2
3248,93,19,75,100,7,10,1,7,1
3249,97,22,75,100,0,11,0,0,0
3250,93,19,75,100,7,11,1,7,1
3251,97,23,75,100,7,11,1,7,1
3252,1,21,75,100,7,10,2,7,2
3253,3,25,75,100,7,10,1,7,1
3254,7,27,75,100,7,10,1,7,1
3255,11,31,75,100,7,10,1,7,1
3256,15,34,75,100,7,10,1,7,1
3257,20,34,75,100,7,10,1,7,1
3258,25,34,75,100,7,10,1,7,1
3259,20,32,75,100,7,10,1,7,1
3260,15,32,75,100,7,10,1,7,1
3261,18,36,75,100,7,10,1,7,1
3262,16,41,75,100,7,10,1,7,1
3263,17,46,75,100,7,10,1,7,1
3264,19,50,75,100,7,10,1,7,1
3265,23,47,75,100,7,10,1,7,1
3266,28,46,75,100,7,10,1,7,1
3267,32,43,75,100,7,10,1,7,1
3268,31,48,75,100,7,10,1,7,1
3269,34,44,75,100,7,10,1,7,1
3270,39,45,75,100,7,10,1,7,1
3271,39,50,75,100,7,10,1,7,1
3272,43,49,75,100,7,10,1,7,1
3273,47,53,75,100,7,10,1,7,1
3274,44,57,75,100,7,10,1,7,1
3275,40,60,75,100,7,10,1,7,1
3276,39,55,75,100,7,10,1,7,1
3277,34,53,75,100,7,10,1,7,1
3278,29,53,75,100,7,10,1,7,1
3279,26,57,75,100,7,10,1,7,1
3280,25,62,75,100,7,10,1,7,1
3281,25,67,75,100,7,10,1,7,1
3282,27,71,75,100,7,10,1,7,1
3283,32,71,75,100,7,10,1,7,1
3284,33,76,75,100,7,10,1,7,1
3285,36,80,75,100,7,10,1,7,1
3286,34,84,75,100,7,10,1,7,1
3287,29,83,75,100,7,10,1,7,1
3288,31,78,75,100,7,10,1,7,1
3289,36,78,75,100,7,10,1,7,1
3290,35,73,75,100,7,10,1,7,1
3291,40,72,75,100,7,10,1,7,1
3292,44,75,75,100,7,10,1,7,1
3293,40,73,75,100,7,10,1,7,1
3294,39,68,75,100,7,10,1,7,1
3295,39,63,75,100,7,10,1,7,1
3296,34,62,75,100,7,10,1,7,1
3297,30,65,75,100,7,10,1,7,1
3298,25,66,75,100,7,10,1,7,1
3299,23,62,75,100,7,10,1,7,1
3300,18,62,75,100,7,10,1,7,1
3301,22,65,75,100,7,10,1,7,1
3302,18,62,75,100,7,10,1,7,1
3303,23,62,75,100,7,10,1,7,1
3304,21,66,75,100,7,10,1,7,1
3305,21,71,75,100,7,10,1,7,1
3306,26,71,75,100,7,10,1,7,1
3307,24,67,75,100,7,10,1,7,1
3308,21,71,75,100,7,10,1,7,1
3309,16,70,75,100,7,10,1,7,1
3310,17,65,75,100,7,10,1,7,1
3311,21,62,75,100,7,10,1,7,1
3312,21,67,75,100,7,10,1,7,1
3313,22,72,75,100,7,10,1,7,1
3314,24,68,75,100,7,10,1,7,1
3315,29,68,75,100,7,10,1,7,1
3316,30,63,75,100,7,10,1,7,1
3317,32,68,75,100,7,10,1,7,1
3318,29,71,75,100,7,10,1,7,1
3319,26,68,75,100,7,10,1,7,1
3320,30,67,75,100,7,10,1,7,1
3321,33,63,75,100,7,10,1,7,1
3322,29,65,75,100,7,10,1,7,1
3323,29,60,75,100,7,10,1,7,1
3324,24,59,75,100,7,10,1,7,1
3325,25,64,75,100,7,10,1,7,1
3326,20,66,75,100,7,10,1,7,1
3327,17,62,75,100,7,10,1,7,1
3328,13,59,75,100,7,10,1,7,1
3329,18,61,75,100,7,10,1,7,1
3330,13,61,75,100,7,10,1,7,1
3331,13,66,75,100,7,10,1,7,1
3332,17,69,75,100,7,10,1,7,1
3333,13,73,75,100,7,10,1,7,1
3334,13,68,75,100,7,10,1,7,1
3335,14,63,75,100,7,10,1,7,1
3336,11,67,75,100,7,10,1,7,1
3337,16,66,75,100,7,10,1,7,1
3338,16,71,75,100,7,10,1,7,1
3339,20,68,75,100,7,10,1,7,1
3340,24,64,75,100,7,10,1,7,1
3341,24,69,75,100,7,10,1,7,1
3342,25,74,75,100,7,10,1,7,1
3343,21,77,75,100,7,10,1,7,1
3344,16,77,75,100,7,10,1,7,1
3345,12,80,75,100,7,10,1,7,1
3346,17,81,75,100,7,10,1,7,1
3347,20,78,75,100,7,10,1,7,1
3348,25,79,75,100,7,10,1,7,1
3349,28,75,75,100,7,10,1,7,1
3350,29,80,75,100,7,10,1,7,1
3351,28,75,75,100,7,10,1,7,1
3352,23,78,75,100,7,10,1,7,1
3353,28,76,75,100,7,10,1,7,1
3354,25,80,75,100,7,10,1,7,1
3355,24,75,75,100,7,10,1,7,1
3356,25,80,75,100,7,10,1,7,1
3357,24,75,75,100,7,10,1,7,1
3358,22,71,75,100,7,10,1,7,1
3359,21,66,75,100,7,10,1,7,1
3360,18,62,75,100,7,10,1,7,1
3361,15,67,75,100,7,10,1,7,1
3362,19,70,75,100,7,10,1,7,1
3363,18,75,75,100,7,10,1,7,1
3364,20,70,75,100,7,10,1,7,1
3365,25,73,75,100,7,10,1,7,1
3366,21,76,75,100,7,10,1,7,1
3367,20,81,75,100,7,10,1,7,1
3368,25,81,75,100,7,10,1,7,1
3369,21,84,75,100,7,10,1,7,1
3370,26,86,75,100,7,10,1,7,1
3371,26,91,75,100,7,10,1,7,1
3372,30,94,75,100,7,10,1,7,1
3373,27,98,75,100,7,10,1,7,1
3374,28,3,75,100,0,11,0,0,0
3375,27,98,75,100,7,11,1,7,1
3376,23,100,75,100,7,11,1,7,1
3377,26,3,75,100,0,12,0,0,0
3378,22,1,75,100,0,13,0,0,0
3379,18,98,75,100,7,13,1,7,1
3380,16,3,75,100,7,12,2,7,2
3381,15,8,75,100,7,11,2,7,2
3382,18,3,75,100,7,10,2,7,2
3383,14,0,75,100,7,10,1,7,1
3384,13,5,75,100,7,10,1,7,1
3385,12,0,65,100,6,8,3,6,2
3386,8,99,65,100,7,8,1,7,1
3387,12,2,65,100,7,8,1,7,1
3388,7,2,65,100,7,8,1,7,1
3389,8,97,65,100,7,8,1,7,1
3390,8,92,65,100,7,8,1,7,1
3391,13,92,65,100,7,8,1,7,1
3392,8,95,65,100,7,8,1,7,1
3393,5,98,65,100,7,8,1,7,1
3394,5,3,65,100,7,8,1,7,1
3395,8,99,65,100,7,8,1,7,1
3396,9,94,65,100,7,8,1,7,1
3397,4,92,65,100,7,8,1,7,1
3398,7,88,65,100,7,8,1,7,1
3399,2,89,65,100,7,8,1,7,1
3400,5,93,65,100,7,8,1,7,1
3401,2,89,65,100,7,8,1,7,1
3402,99,92,65,100,7,8,1,7,1
3403,98,87,65,100,7,8,1,7,1
3404,96,83,65,100,7,8,1,7,1
3405,0,79,70,95,3,8,1,3,1
3406,4,77,75,90,3,8,1,3,1
3407,7,81,80,85,3,8,1,3,1
3408,12,83,85,80,3,8,1,3,1
3409,7,84,85,80,0,9,0,0,0
3410,3,85,85,80,0,10,0,0,0
3411,2,80,85,80,0,11,0,0,0
3412,6,77,90,75,3,11,1,3,1
3413,7,82,95,70,3,11,1,3,1
3414,6,87,100,60,3,10,2,3,2
3415,2,89,100,50,3,8,3,3,2
3416,97,89,100,45,3,8,1,3,1
3417,93,87,100,40,3,8,1,3,1
3418,89,91,100,35,3,8,1,3,1
3419,94,90,100,30,3,8,1,3,1
3420,99,89,100,25,3,8,1,3,1
3421,2,93,100,20,3,8,1,3,1
3422,1,88,100,15,3,8,1,3,1
3423,6,89,100,10,3,8,1,3,1
3424,11,88,100,5,3,8,1,3,1
3425,9,84,100,0,3,8,1,3,1
3426,6,87,100,0,3,8,1,3,1
3427,8,91,100,0,3,8,1,3,1
3428,4,93,100,0,3,8,1,3,1
3429,0,96,100,0,3,8,1,3,1
3430,98,92,100,0,0,9,0,0,0
3431,94,89,100,0,0,10,0,0,0
3432,89,87,100,0,0,11,0,0,0
3433,87,92,100,0,0,12,0,0,0
3434,88,87,100,0,0,13,0,0,0
3435,85,83,100,0,0,13,0,0,0
3436,80,84,100,0,0,13,0,0,0
3437,77,87,100,0,0,13,0,0,0
3438,80,84,100,0,0,13,0,0,0
3439,84,88,100,0,0,13,0,0,0
3440,81,84,100,0,0,13,0,0,0
3441,77,87,100,0,0,13,0,0,0
3442,74,83,100,0,0,13,0,0,0
3443,79,86,100,0,0,13,0,0,0
3444,80,90,100,0,0,13,0,0,0
3445,78,86,100,0,0,13,0,0,0
3446,78,81,100,0,0,13,0,0,0
3447,74,78,100,0,0,13,0,0,0
3448,73,83,100,0,0,13,0,0,0
3449,76,86,100,0,0,13,0,0,0
3450,78,82,100,0,0,13,0,0,0
3451,83,82,100,0,0,13,0,0,0
3452,88,81,95,0,4,12,1,4,1
3453,90,86,85,0,4,11,2,4,2
3454,90,91,80,0,4,10,1,4,1
3455,92,86,80,0,0,10,0,0,0
3456,95,82,80,0,0,10,0,0,0
3457,94,77,80,0,0,10,0,0,0
3458,98,80,80,0,0,10,0,0,0
3459,0,75,80,0,0,11,0,0,0
3460,2,70,80,0,0,12,0,0,0
3461,4,66,80,0,0,13,0,0,0
3462,9,65,80,0,0,14,0,0,0
3463,13,63,80,0,0,15,0,0,0
3464,11,68,80,0,2,15,1,2,1
3465,15,71,80,0,2,15,1,2,1
3466,10,72,80,0,2,15,1,2,1
3467,14,73,80,0,2,15,1,2,1
3468,12,78,80,0,2,15,1,2,1
3469,17,80,80,0,2,15,1,2,1
3470,19,76,80,0,2,15,1,2,1
3471,16,80,80,0,2,15,1,2,1
3472,20,78,80,0,2,15,1,2,1
3473,16,76,80,0,2,15,1,2,1
3474,11,77,80,0,2,15,1,2,1
3475,11,82,80,0,2,15,1,2,1
3476,6,83,80,0,2,15,1,2,1
3477,1,83,80,0,2,15,1,2,1
3478,2,88,80,0,2,15,1,2,1
3479,6,90,80,0,2,15,1,2,1
3480,11,88,80,0,2,15,1,2,1
3481,10,83,80,0,2,15,1,2,1
3482,12,78,80,0,2,15,1,2,1
3483,16,76,80,0,2,15,1,2,1
3484,21,76,80,0,2,15,1,2,1
3485,18,72,80,0,2,15,1,2,1
3486,19,77,80,0,2,15,1,2,1
3487,21,72,80,0,2,15,1,2,1
3488,19,77,80,0,2,15,1,2,1
3489,24,77,80,0,2,15,1,2,1
3490,28,75,80,0,2,15,1,2,1
3491,26,79,80,0,2,15,1,2,1
3492,27,84,80,0,2,15,1,2,1
3493,31,87,80,0,0,15,0,0,0
3494,27,90,80,0,2,15,1,2,1
3495,31,87,80,0,0,15,0,0,0
3496,32,82,80,0,2,15,1,2,1
3497,36,85,80,0,0,15,0,0,0
3498,35,90,80,0,0,15,0,0,0
3499,32,94,80,0,0,15,0,0,0
3500,27,94,80,0,0,15,0,0,0
3501,30,98,80,0,0,15,0,0,0
3502,33,94,80,0,0,15,0,0,0
3503,28,93,80,0,0,15,0,0,0
3504,26,89,80,0,0,16,0,0,0
3505,30,90,80,0,0,16,0,0,0
3506,26,88,80,0,0,17,0,0,0
3507,28,84,75,0,4,17,1,4,1
3508,33,82,65,0,4,14,3,4,2
3509,28,82,60,0,4,13,1,4,1
3510,24,79,60,0,0,13,0,0,0
3511,27,83,60,0,0,13,0,0,0
3512,32,83,60,0,0,13,0,0,0
3513,29,79,60,0,0,13,0,0,0
3514,29,84,60,0,0,13,0,0,0
3515,31,89,60,0,0,13,0,0,0
3516,27,91,60,0,0,13,0,0,0
3517,22,93,60,0,0,13,0,0,0
3518,26,90,60,0,0,13,0,0,0
3519,25,85,60,0,0,13,0,0,0
3520,30,84,60,0,0,13,0,0,0
3521,25,83,60,0,0,13,0,0,0
3522,22,86,60,0,0,14,0,0,0
3523,21,81,60,0,0,15,0,0,0
3524,23,86,60,0,0,16,0,0,0
3525,24,81,60,0,0,17,0,0,0
3526,20,84,60,0,0,17,0,0,0
3527,24,81,60,0,0,18,0,0,0
3528,22,77,60,0,0,18,0,0,0
3529,24,72,60,0,0,18,0,0,0
3530,29,74,60,0,0,18,0,0,0
3531,25,71,60,0,0,18,0,0,0
3532,20,73,60,0,0,18,0,0,0
3533,23,77,60,0,0,18,0,0,0
3534,27,74,60,0,0,18,0,0,0
3535,24,70,60,0,0,18,0,0,0
3536,25,75,60,0,0,18,0,0,0
3537,23,80,60,0,0,18,0,0,0
3538,28,79,60,0,0,18,0,0,0
3539,29,74,60,0,0,18,0,0,0
3540,27,70,60,0,0,18,0,0,0
3541,32,70,60,0,0,18,0,0,0
3542,37,70,60,0,0,18,0,0,0
3543,35,74,60,0,0,18,0,0,0
3544,34,79,60,0,0,18,0,0,0
3545,39,77,60,0,0,18,0,0,0
3546,36,73,60,0,0,18,0,0,0
3547,40,75,60,0,0,18,0,0,0
3548,45,76,60,0,0,18,0,0,0
3549,43,72,60,0,0,18,0,0,0
3550,45,67,60,0,0,18,0,0,0
3551,49,70,60,0,0,18,0,0,0
3552,53,66,50,0,1,16,2,1,2
3553,48,64,45,0,1,15,1,1,1
3554,46,60,45,0,0,15,0,0,0
3555,41,62,45,0,0,15,0,0,0
3556,37,64,45,0,0,15,0,0,0
3557,32,64,45,0,0,15,0,0,0
3558,31,59,45,0,0,15,0,0,0
3559,28,55,45,0,0,15,0,0,0
3560,27,60,45,0,0,15,0,0,0
3561,25,65,45,0,0,15,0,0,0
3562,28,61,45,0,0,15,0,0,0
3563,26,65,40,5,6,14,1,6,1
3564,21,65,40,5,0,14,0,0,0
3565,24,69,40,5,0,14,0,0,0
3566,28,71,40,5,0,14,0,0,0
3567,28,76,40,5,0,14,0,0,0
3568,23,75,40,5,0,14,0,0,0
3569,19,73,40,5,0,14,0,0,0
3570,15,77,40,5,0,14,0,0,0
3571,17,72,40,5,0,14,0,0,0
3572,21,75,40,5,0,14,0,0,0
3573,18,71,40,5,0,14,0,0,0
3574,15,74,40,5,0,14,0,0,0
3575,10,75,40,5,0,14,0,0,0
3576,9,70,40,5,0,14,0,0,0
3577,5,73,40,5,0,14,0,0,0
3578,8,77,40,5,0,14,0,0,0
3579,6,72,40,5,0,14,0,0,0
3580,9,76,40,5,0,14,0,0,0
3581,6,79,40,5,0,14,0,0,0
3582,8,75,40,5,0,14,0,0,0
3583,10,80,40,5,0,14,0,0,0
3584,14,81,40,5,0,14,0,0,0
3585,17,86,40,5,0,14,0,0,0
3586,13,83,40,5,0,14,0,0,0
3587,8,84,40,5,0,14,0,0,0
3588,12,81,40,5,0,14,0,0,0
3589,14,86,40,5,0,14,0,0,0
3590,13,81,40,5,0,14,0,0,0
3591,16,77,40,5,0,14,0,0,0
3592,20,74,40,5,0,14,0,0,0
3593,15,73,40,5,0,14,0,0,0
3594,11,72,40,5,0,14,0,0,0
3595,6,71,40,5,0,14,0,0,0
3596,1,68,40,5,0,15,0,0,0
3597,96,69,40,5,0,16,0,0,0
3598,98,74,40,5,0,16,0,0,0
3599,93,74,40,5,0,16,0,0,0
3600,91,70,40,5,0,16,0,0,0
3601,87,67,40,5,0,16,0,0,0
3602,92,68,40,5,0,16,0,0,0
3603,90,72,40,5,0,16,0,0,0
3604,86,68,40,5,0,16,0,0,0
3605,86,64,40,5,0,16,0,0,0
3606,85,68,40,5,0,16,0,0,0
3607,88,72,40,5,0,16,0,0,0
3608,86,77,40,5,0,16,0,0,0
3609,91,76,40,5,0,16,0,0,0
3610,92,81,40,5,0,16,0,0,0
3611,91,85,40,5,0,16,0,0,0
3612,94,90,40,5,0,16,0,0,0
3613,92,85,40,5,0,16,0,0,0
3614,90,81,40,5,0,16,0,0,0
3615,89,85,40,5,0,16,0,0,0
3616,90,81,40,5,0,16,0,0,0
3617,87,84,40,5,0,16,0,0,0
3618,89,88,40,5,0,16,0,0,0
3619,86,93,40,5,0,16,0,0,0
3620,90,95,40,5,0,16,0,0,0
3621,86,93,40,5,0,16,0,0,0
3622,89,89,40,5,0,16,0,0,0
3623,87,85,40,5,0,16,0,0,0
3624,92,82,40,5,0,16,0,0,0
3625,95,86,40,5,0,16,0,0,0
3626,93,91,40,5,0,16,0,0,0
3627,90,95,40,5,0,16,0,0,0
3628,91,90,40,5,0,16,0,0,0
3629,87,87,40,5,0,16,0,0,0
3630,86,92,40,0,2,15,1,2,1
3631,81,91,40,0,2,14,1,2,1
3632,77,89,40,0,2,13,1,2,1
3633,72,90,40,0,0,13,0,0,0
3634,69,85,40,0,2,12,1,2,1
3635,64,85,40,0,0,12,0,0,0
3636,67,89,40,0,0,12,0,0,0
3637,62,88,40,0,0,12,0,0,0
3638,60,93,40,0,0,12,0,0,0
3639,61,88,40,0,0,12,0,0,0
3640,63,93,40,0,0,12,0,0,0
3641,59,89,40,0,0,12,0,0,0
3642,61,93,40,0,0,12,0,0,0
3643,57,91,40,0,0,12,0,0,0
3644,58,96,40,0,0,12,0,0,0
3645,63,96,40,0,0,12,0,0,0
3646,60,100,40,0,0,12,0,0,0
3647,64,97,40,0,0,12,0,0,0
3648,65,92,40,0,0,12,0,0,0
3649,66,97,40,0,0,12,0,0,0
3650,63,1,40,0,0,12,0,0,0
